Linux 6.5.0-45-generic (gauss) 	26. 02. 2025 	_x86_64_	(32 CPU)

11:48:21          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:49:51        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:49:51       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:49:51       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:49:51       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:49:51       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:49:51       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

11:49:51          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:49:56        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:49:56        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:49:56        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:49:56        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:49:56        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:49:56        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:49:56        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:49:56        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:49:56      nvme0n1      0,80      0,00    173,60      0,00    217,00      0,00      5,25      0,24
11:49:56          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:49:56        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:49:56        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:49:56       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:49:56       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:49:56       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:49:56       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:49:56       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

11:49:56          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:50:01        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:01        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:01        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:01        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:01        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:01        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:01        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:01        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:01      nvme0n1      1,40      0,00    193,60      0,00    138,29      0,01      5,29      0,40
11:50:01          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:01        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:01        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:01       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:01       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:01       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:01       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:01       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

11:50:01          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:50:06        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:06        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:06        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:06        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:06        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:06        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:06        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:06        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:06      nvme0n1      9,60      0,00     82,40      0,00      8,58      0,04      4,06      0,48
11:50:06          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:06        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:06        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:06       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:06       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:06       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:06       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:06       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

11:50:06          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:50:11        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:11        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:11        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:11        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:11        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:11        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:11        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:11        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:11      nvme0n1    173,40      0,00   1097,60      0,00      6,33      0,03      0,15      0,48
11:50:11          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:11        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:11        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:11       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:11       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:11       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:11       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:11       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

11:50:11          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:50:16        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:16        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:16        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:16        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:16        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:16        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:16        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:16        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:16      nvme0n1      1,20      0,00    181,60      0,00    151,33      0,00      2,00      0,24
11:50:16          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:16        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:16        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:16       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:16       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:16       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:16       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:16       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

11:50:16          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:50:21        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:21        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:21        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:21        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:21        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:21        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:21        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:21        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:21      nvme0n1      1,00      0,00    176,80      0,00    176,80      0,00      4,40      0,24
11:50:21          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:21        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:21        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:21       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:21       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:21       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:21       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:21       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

11:50:21          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:50:26        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:26        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:26        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:26        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:26        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:26        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:26        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:50:26        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
